Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105	Mean106	Mean107	Mean108	Mean109	Mean110	Mean111	Mean112	Mean113	Mean114	Mean115	Mean116	Mean117	Mean118	Mean119	Mean120	Mean121	Mean122	Mean123	Mean124	Mean125	Mean126	Mean127	Mean128	Mean129	Mean130	Mean131	Mean132	Mean133	Mean134	Mean135	Mean136	Mean137	Mean138	Mean139	Mean140	Mean141	Mean142	Mean143	Mean144	Mean145	Mean146	Mean147	Mean148	Mean149	Mean150	Mean151	Mean152	Mean153	Mean154	Mean155	Mean156	Mean157	Mean158	Mean159	Mean160	Mean161	Mean162	Mean163	Mean164	Mean165	Mean166	Mean167	Mean168	Mean169	Mean170	Mean171	Mean172	Mean173	Mean174	Mean175	Mean176	Mean177	Mean178	Mean179	Mean180	Mean181	Mean182	Mean183	Mean184	Mean185	Mean186	Mean187	Mean188	Mean189	Mean190	Mean191	Mean192
63.351	64.010	65.271	69.260	69.889	74.420	68.549	71.986	64.545	63.163	58.833	71.635	66.014	65.219	71.274	82.590	59.920	64.302	61.215	67.691	66.604	69.208	69.767	69.806	63.038	62.056	60.059	75.785	65.191	64.042	74.771	83.656	64.122	57.760	59.715	64.226	63.340	63.948	62.160	67.368	62.844	57.552	55.090	67.253	64.431	60.340	67.441	80.149	60.719	60.712	59.549	63.139	63.611	65.625	64.736	65.597	61.434	62.962	57.354	67.069	63.549	60.052	67.153	79.042	57.538	58.590	59.097	65.240	59.156	58.976	64.906	63.931	63.056	57.059	51.979	64.674	61.156	57.427	64.597	75.788	55.510	56.194	56.514	61.458	59.993	59.219	59.677	61.944	64.104	53.771	54.087	59.722	57.365	54.312	57.316	71.267	77.969	84.312	73.403	84.372	79.194	81.160	76.646	75.003	75.031	82.306	73.812	83.580	80.691	74.392	78.042	87.670	73.556	81.649	81.660	81.951	78.146	78.427	77.750	79.816	74.549	82.635	78.309	83.510	76.667	75.792	80.663	87.854	72.948	76.024	74.660	77.149	73.760	71.767	72.726	73.618	76.997	78.913	71.472	80.774	75.972	71.753	76.601	87.549	72.906	78.389	77.618	76.615	71.917	73.896	72.715	75.448	72.799	78.177	68.490	79.076	74.219	73.219	73.625	85.292	66.972	73.778	70.517	72.069	69.094	68.781	70.462	70.899	69.306	75.899	67.090	76.125	72.250	68.024	72.774	84.861	63.597	70.934	69.101	76.500	71.458	69.493	67.236	72.122	66.160	69.736	62.781	72.410	62.753	66.753	66.406	80.208
60.868	62.448	63.056	69.174	70.090	73.424	68.059	69.170	63.656	60.771	56.208	69.837	64.729	64.622	68.125	82.753	58.052	62.625	59.455	66.854	64.691	65.573	68.726	67.181	62.104	60.285	58.122	74.792	64.865	63.118	73.104	83.851	62.042	57.274	57.458	63.819	61.278	61.812	62.660	66.219	62.087	56.760	55.545	66.806	61.622	60.163	65.094	79.708	58.733	59.819	58.135	63.351	63.184	63.569	62.715	63.684	60.399	62.184	55.365	66.309	62.774	60.771	66.812	77.573	57.132	56.385	58.031	63.760	57.372	58.479	63.913	63.344	61.319	56.250	49.705	63.514	60.722	56.840	63.337	75.872	54.160	54.333	54.934	61.392	58.618	58.538	58.913	61.389	64.316	53.049	53.365	59.302	56.587	54.052	57.729	71.840	76.882	80.799	72.323	81.774	76.667	79.684	75.587	73.552	72.257	80.476	71.472	82.142	77.267	73.243	76.528	87.111	71.865	79.347	79.781	81.566	76.382	77.066	75.097	78.538	73.104	80.715	76.472	81.816	76.465	74.510	78.399	87.705	71.580	75.562	73.451	76.892	72.733	70.104	69.951	71.861	75.403	77.156	70.438	79.285	75.132	70.045	74.889	86.778	72.073	75.396	74.979	75.601	70.403	71.517	71.882	73.080	70.899	76.389	68.826	77.969	73.479	71.177	71.729	84.497	65.712	70.736	68.142	71.931	68.219	67.545	69.326	69.142	68.101	74.153	64.642	75.451	72.597	66.274	70.684	84.486	63.049	68.788	68.049	74.375	68.899	67.274	66.010	69.913	65.351	71.024	62.014	71.253	63.656	65.531	65.674	80.392
61.726	61.931	61.910	67.684	69.108	71.128	68.167	68.740	61.535	59	54.292	68.003	64.688	64.868	66.174	81.819	58.854	62.236	57.417	67.403	63.462	65.722	69.181	67.524	61.274	59.594	55.799	74.576	64.385	63.747	72.302	84.052	61.608	55.597	56.903	63.677	59.983	60.976	63.375	65.413	60.625	55.073	53.955	65.701	61.604	59.844	64.115	79.090	58.035	57.889	56.965	63.403	61.788	61.545	63.188	62.976	58.399	60.559	54.521	64.712	62.340	60.708	65.101	77.865	56.017	55.035	56.372	64.493	56.823	55.778	65.785	62.434	60.517	55.021	49.545	62.938	60.785	57.632	62.962	76.108	52.875	54.222	54.111	61.712	57.455	56.962	58.997	60.347	62.802	52.167	52.688	58.240	55.965	55.062	55.497	71.448	75.372	80.312	70.628	80.455	75.812	78.118	74.160	72.962	72.181	79.247	71.719	81.594	76.684	74.066	74.885	85.510	69.201	78.153	79.576	80.618	74.559	75.736	74.483	76.983	72.635	80.326	74.337	81.872	75.198	73.222	77.271	86.476	71.135	73.434	72.104	75.694	69.816	68.424	69.403	70.021	73.545	75.736	67.399	78.983	73.868	68.486	73.257	85.271	69.955	73.590	73.434	74.288	68.444	70.215	68.198	72.069	69.962	74.573	67.149	76.705	71.486	69.656	70.858	84.812	64.253	69.552	66.767	72	66.059	65.653	70.031	67.358	66.740	72.076	63.101	74.354	71.021	65.260	69.823	82.635	62.493	68.413	66.590	73.292	68.667	65.719	65.753	67.747	62.733	68.694	60.340	70.788	62.608	65.358	64.663	80
61.639	61.413	61.993	67.535	66.795	69.712	68	67.816	62.083	58.906	55.035	67.979	65.323	65.705	66.958	81.368	57.271	60.993	57.660	66.562	61.368	63.615	69.507	66.795	60.035	58.083	56.503	72.941	62.955	63.403	71.962	83.441	60.812	55.535	56.642	63.892	59.003	59.906	65.010	64.646	59.736	54.205	51.674	65.184	61.733	60.729	62.299	79.455	56.316	56.472	56.740	62.715	60.038	60.757	62.052	62.576	57.608	60.073	52.826	64.639	62.635	60.743	63.580	78.191	54.545	54.566	54.569	65.611	56.323	56.337	64.851	61.451	59.288	54.385	49.566	61.903	59.444	57.694	61.344	76.149	52.997	52.257	53.135	60.608	57.663	55.833	58.812	59.851	61.326	51.250	52.333	58.417	55.125	55.747	55.170	71.580	73.795	78.476	69.976	78.712	73.510	77.108	73.111	72.222	70.812	77.250	70.319	78.927	75.035	72.076	73.271	85.247	69.653	77.382	76.743	79.128	73.646	74.111	73.010	75.896	71.767	78.382	73.309	81.226	74.208	71.920	75.847	86.361	71.306	72.403	71.017	76.222	68.618	66.017	68.521	68.899	73.503	74.885	66.601	77.233	72.719	68.420	71.604	85.483	70.698	72.806	72.170	74.618	67.215	68.059	66.458	71.378	69.194	73.899	66.056	76.149	71.566	68.990	69.108	83.434	64.042	68.715	64.642	72.160	64.090	65.542	68.010	65.983	65.767	69.983	62.760	73.184	70.344	64.990	67.201	83.257	61.778	67.469	65.747	73.059	66.924	64.431	65.490	66.649	63.507	67.899	60.167	70.458	61.899	65.104	63.521	80.431
60.736	60.913	61.608	66.684	67.642	68.372	67.132	66.931	60.722	57.573	54.910	65.368	64.125	64.142	65.299	81.333	56.299	59.347	56.844	65.295	61.497	62.851	68.549	65.771	57.712	57.253	54.344	72.142	63.587	62.927	70.965	83.378	58.514	55.160	55.253	63.573	56.750	58.278	64.774	63.212	58.372	53.240	52.312	62.965	61.111	60.205	61.406	79.510	55.688	56.278	55.045	62.497	59.347	57.806	61.424	61.312	55.410	58.215	51.007	63.663	61.878	60.174	62.160	77.160	54.010	52.729	53.236	66.014	52.215	54.142	65.559	58.688	57.580	52.174	48.257	60.733	59.139	57.861	59.781	75.819	51.417	51.587	50.920	61.597	55.635	55.014	56.826	57.340	59.993	51.406	51.576	59.188	56.073	57.045	53.490	72.049	72.017	76.740	68.479	76.865	73.698	74.910	71.958	70.431	69.677	75.781	69.295	78.712	73.278	71.542	71.753	84.503	68.260	75.101	77.250	77.792	71.250	71.688	71.278	74.892	71.993	74.830	72.337	80.753	71.795	71.319	73.542	86.319	70.191	71.326	69.344	74.910	67.389	65.490	68.146	66.670	71.965	73.205	65.378	74.840	72.149	68.215	70.611	84.069	70.392	71.212	71.993	73.497	65.594	66.472	66.257	69.417	68.267	71.667	65.069	76.389	69.472	69.708	68.396	82.781	63.594	67.993	63.243	71.736	63.896	62.858	67.615	64.951	64.219	68.653	61.635	72.226	71.194	64.726	65.590	82.097	60.962	68	63.670	71.760	64.448	63.462	65.073	64.812	61.042	65.833	58.247	69.420	61.406	64.139	62.181	79.729
60.014	60.500	60.715	65.271	65.896	67.806	67.503	65.906	58.785	57.826	54.056	65.073	65.562	65.431	64.743	80.368	54.910	58.729	55.233	66.052	60.701	62.708	68.934	65.583	57.149	56.142	54.333	70.587	64.215	62.892	70.632	83.354	57.444	55.240	54.562	65.712	55.312	55.330	66.639	62.201	57.785	51.559	50.719	63.170	62.997	60.823	61.167	79.726	56.087	55.451	54.323	64.427	59.014	57.684	60.691	60.733	55.087	57.882	50.760	61.229	62.597	61.253	62.156	77.326	53.392	51.142	53.101	64.469	52.431	54.299	66.628	57.347	57.017	51.264	48.757	61.455	59.406	58.792	59.986	76.146	50.639	50.222	50.976	62.208	55.115	54.531	57.767	56.764	59.351	50.604	52.132	59.014	56.295	58.153	53.299	72.319	71.837	76.750	67.726	75.625	72.729	74.365	71.288	70.646	68.708	74.604	69.167	76.948	73.229	70.917	70.760	84.552	68.299	74.208	75.778	77.177	71.458	71.069	70.538	74.222	70.792	75.819	72.010	79.726	71.351	71.219	74.552	86.128	69.743	69.424	67.736	73.878	66.344	63.528	67.125	66.469	71.538	71.774	62.628	75.392	71.125	67.146	69.656	84.163	69.451	70.792	71.365	73.372	63.740	65.764	64.934	68.910	66.722	70.955	64.226	74.500	69.781	67.562	67.278	82.365	62.247	67.688	63.024	72.087	61.469	62.760	67.569	63.497	63.549	67.816	60.847	71.924	70.358	65.309	64.191	81.781	60.302	66.156	63.816	72.642	63.549	63.038	65.146	64.288	62.194	65.889	59.333	68.767	61.726	65.694	61.528	79.757
60.236	60.080	60.688	65.861	65.983	66.222	66.174	66.809	59.733	57.049	53.792	65.222	66.490	66.372	64.792	81.920	54.424	56.438	55.688	65.441	59.434	61.194	69.219	63.764	56.799	55.160	56.003	69.031	64.837	65.028	70.656	84.625	56.628	52.681	53.892	65.601	56.062	55.392	66.774	61.812	56.889	51.969	51.920	63.299	63.788	61.774	60.618	80.549	54.639	55.580	53.507	64.944	57.601	57.781	61.743	60.465	53.812	57.385	50.851	61.990	63.847	63.372	60.903	77.215	52.757	51.010	52.458	65.500	50.681	53.962	66.542	57.958	56.285	51.024	48.965	60.674	60.569	59.955	59.052	76.031	50.594	49.601	50.719	62.163	54.288	54.590	56.153	56.566	58.844	50.500	50.344	59.608	56.510	59.087	52.628	71.844	71.597	77.139	67.743	75.271	72.132	74.378	70.542	69.056	68.167	74.760	67.316	77.493	72.757	72.038	71.090	85.285	67.872	73.681	74.299	75.080	69.622	70.396	70.243	72.517	70	74.694	70.795	79.378	71.337	71.177	71.427	84.969	71.035	68.965	67.462	74.177	65.986	63.014	67.024	64.260	71.861	70.455	63.149	74.684	70.806	67.510	67.844	83.403	68.281	69.847	69.729	74.438	62.545	65.253	65.344	68.931	66.274	70.233	63.809	74.326	70.424	67.375	66.056	82.507	62.712	66.628	62.542	72.753	61.403	60.705	67.167	62.701	63.681	67.455	61.208	71.438	70.865	65	63.410	81.910	59.274	65.781	63.608	71.938	63.729	61.910	65.701	63.715	60.767	65.024	57.958	68.528	61.257	65.160	61.625	79.795
60.344	60.646	59.767	64.649	66.108	66.399	66.885	65.462	59.188	57.472	55.038	64.733	67.865	67.007	64.069	82.503	54.003	56.667	54.587	66.201	58.733	60.562	70.410	65.080	56.184	54.601	55.090	70.285	65.462	65.128	69.205	84.670	55.573	53.681	55.097	66.726	53.271	55.094	68.264	62.062	56.108	51.722	50.149	62.625	64.865	63.201	59.465	80.448	54.726	54.503	54.302	66.337	57.017	56.878	62.104	59.802	53.392	57.229	50.330	61.337	63.413	63.590	61.983	77.413	51.781	49.608	51.243	62.628	51.069	53.264	67.014	56.517	55.597	50.694	48.990	61.833	60.392	59.924	59.035	75.455	50.038	49.229	50.049	63.569	53.767	54.944	57.806	54.649	57.635	50.778	52.566	61.056	56.573	59.622	52.483	71.271	70.319	75.354	66.378	74.167	72.191	72.781	69.962	68.250	68.743	72.715	68.517	77.083	72.021	71.899	69.747	85.372	68.038	73.639	73.861	75.003	68.799	69.368	69.257	72.490	69.681	74.222	69.712	79.111	72.080	70.767	72.215	85.076	69.226	69.927	67.764	74.663	63.951	61.920	69.392	65.438	70.854	70.219	63.226	73.983	71.764	67.990	68.076	83.059	68.715	70.104	68.885	74.215	62.566	64.010	64.944	67.667	65.653	70.281	64.372	73.656	70.049	68.229	64.972	81.365	63.910	65.938	61.260	73.410	59.865	60.938	67.090	61.997	61.608	65.285	60.146	71.490	70.309	65.521	62.177	81.128	61.111	65.872	63.285	71.698	62.479	61.771	66.569	63.285	60.524	65.135	57.997	67.413	62.795	65.559	61.351	80.219
62.163	59.892	61.819	66.201	66.809	67.559	67.913	65.917	60.007	58.309	55.587	65.358	68.312	69.024	63.590	82.986	53.993	57.514	55.517	67.865	59.160	60.580	72.292	63.958	56.392	54.910	55.934	69.399	67.347	67.042	70.042	85.181	56.969	53.924	55.524	68.569	53.132	56.101	69.941	62.333	56.472	52.938	52.413	63.302	66.503	64.097	59.142	80.962	55.090	55.219	54.049	67.576	57.434	57.073	63.983	61.365	53.188	57.986	51.472	61.604	64.615	66.014	62.462	78.556	53.403	50.587	53.111	62.205	50.642	52.951	70.326	58.115	54.368	51.611	51.087	61.007	61.163	60.538	59.708	77.108	49.955	50.573	50.198	64.524	53.750	53.503	57.792	55.767	57.865	52.431	53.681	61.830	58.677	61.562	54.882	73.014	72.153	76.823	66.962	74.646	71.628	72.917	71.427	68.969	69.285	73.413	68.861	77.549	73.976	72.712	69.212	85.569	68.965	72.861	74.792	77.538	69.188	68.747	70.024	70.882	69.007	74.118	70.938	78.944	72.365	71.705	71.861	85	70.795	69.931	68.059	74.816	64.833	62.281	68.569	64.854	71.042	69.951	64.035	73.774	71.663	69.118	67.441	83.545	69.535	70.424	69.837	74.122	63.229	64.066	65.118	66.858	65.750	69.965	64.042	75.309	71.285	69.222	64.830	82.208	64.194	66.427	61.319	74.038	61.128	61.049	68.896	62.010	62.983	66.528	60.986	71.333	71.972	66.997	62.368	80.812	60.583	65.264	63.424	71.562	62.781	61.101	67.743	62.747	61.233	65.792	58.688	69.194	64.611	67.260	61.788	80.944
61.823	60.674	61.656	65.375	66.351	67.056	66.983	66.351	58.951	58.274	56.149	64.753	68.736	69.191	63.889	83.635	54.684	56.566	55.615	68.847	60.146	60.684	71.545	64.434	56.694	55.181	55.701	68.635	68.677	67.462	69.069	85.003	55.087	53.764	55.014	68.760	53.701	55.642	70.118	61.969	55.170	52.365	53.160	63.597	66.740	65.378	60.205	81.694	54.486	54.948	54.573	68.080	57.247	56.809	63.635	59.733	53.247	56.906	51.153	61.590	65.545	66.476	61.931	79.104	52.854	48.823	52.361	61.997	49.795	52.538	69.194	57.028	54.226	50.538	50.219	62.309	61.722	61.465	59.403	76.611	49.819	49.201	49.188	65.312	54.177	52.583	57.830	55.156	56.417	51.806	53.073	62.830	58.733	62.948	53.906	72.247	71.795	75.913	67.399	74.524	70.562	73.361	71.090	68.604	68.872	73.476	68.510	76.500	73.819	73.788	69.667	85.410	67.844	72.674	74.580	75.962	68.017	68.306	70.142	70.549	69.507	73.924	69.951	78.951	72.243	71.944	73.115	85.024	71.299	69.465	68.403	76.750	63.122	62.569	69.375	63.667	70.976	69.747	63.319	73.392	71.816	69.181	66.903	84.472	69.583	68.719	69.667	75.299	61.646	62.816	64.878	66.750	66.080	69.361	65.038	74.771	71.351	69.490	65.427	81.806	62.483	66.490	62.229	75.104	59.556	61.094	68.170	61.726	62.139	65.253	59.663	70.931	71.174	66.958	61.861	80.472	61.160	65.361	62.295	72.132	61.660	62.111	68.976	62.656	61.330	66.135	58.549	68.181	64.604	67.927	61.615	80.892
62.788	60.427	61.135	66.792	66.257	66.434	68.375	66.524	58.601	58.920	56.965	65.035	69.431	68.799	64.503	84.135	54.361	57.472	54.594	69.899	59.031	60.035	73.476	64.365	55.806	55.375	56.038	67.757	68.212	68.667	70.747	84.969	55.024	54.486	55.406	68.684	54.069	55.948	70.861	62.483	54.892	52.361	53.316	63.688	68.826	66	59.333	81.969	55.069	54.715	54.122	68.816	56.250	57.622	64.622	59.628	52.361	57.045	52.576	61.639	66.062	66.903	61.274	78.882	52.549	49.524	51.712	61.549	49.427	52.868	71.177	56.562	53.649	50.549	51.788	62.344	62.146	62.264	60.153	76.382	49.691	50.642	49.257	64.403	54.111	52.962	58.757	55.726	57.062	52.590	54.312	63.851	59.962	63.750	53.677	72.076	72.226	76.250	67.521	74	72.115	72.378	70.250	69.049	69.194	73.441	69.024	76.653	73.458	74.958	68.198	85.979	69.972	74.337	73.750	75.503	68.194	68.094	69.292	70.729	69.938	73.562	69.931	78.174	72.222	73.156	71.757	84.562	71.573	69.184	67.892	76.851	61.962	62.257	68.806	62.528	70.503	69.833	63.604	72.719	72.448	69.951	66.340	82.816	69.194	69.486	68.826	75.125	61.021	62.517	64.566	66.163	65.865	69.014	65.844	74.167	71.503	70.062	64.399	82.118	62.347	67.944	61.198	75.694	58.507	60.212	69.549	60.260	61.972	65.101	60.847	71.618	71.826	68.031	61.233	79.399	62.312	64.649	62.597	73.049	61.913	61.837	68.156	60.934	60.212	67.465	59.712	68.615	66.122	69.260	62.052	80.663
63.340	59.587	61.319	66.451	67.163	65.462	68.927	66.729	58.597	58.531	58.101	65.014	69.747	71.618	65.135	83.319	54.913	56.042	54.743	69.590	58.483	60.674	73.691	64.288	54.153	54.566	56.858	66.924	68.681	68.309	69.618	84.788	55.083	54.733	56.111	68.983	53.003	54.240	72.486	61.493	54.767	52.458	53.462	64.306	69.007	67.795	59.549	80.934	54.729	54.854	54.184	68.812	55.858	56.729	63.587	59.562	51.233	56.087	52.722	60.628	66.562	68.847	62.087	79.431	52.715	48.503	51.802	60.285	49.479	52.573	71.115	56.358	52.681	49.868	52.382	61.931	62.552	62.122	60.635	76.726	50.448	50	49.309	64.170	53.378	53.160	59.319	55.490	54.878	52.785	55.552	65.174	59.899	64.969	53.042	71.993	72.115	74.851	67.497	73.163	70.965	72.681	70.497	68.292	70.399	72.688	69.219	76.299	72.646	75.868	68.590	85.896	68.889	73.115	72.517	75.906	67.281	67.493	68.795	69.719	69.424	72.729	70.319	78.347	72.715	73.014	70.799	84.003	72.052	69.250	67.090	77.049	61.715	61.806	69.389	62.312	70.306	68.198	62.816	72.663	72.076	69.764	65.174	82.719	69.188	68.806	68.455	76.299	59.663	62.719	64.719	64.892	66	68.500	65.149	74.139	71.521	70.851	62.990	81.069	64.208	67.326	60.455	76.385	59.132	58.993	69.635	60.847	61.844	64.701	60.889	71.340	73.111	68.115	60.677	79.528	62.490	65.493	62.618	73.361	62.826	60.649	68.997	62.493	60.316	65.736	59.792	69.160	65.802	69.330	62.007	79.972
62.615	61.312	60.306	67.552	66.948	66.403	68.500	67.472	60.177	59.271	59.552	65.760	69.920	72.913	64.590	82.771	53.812	56.115	55.392	70.226	58.066	60.264	74.059	65.271	54.795	55.094	57.868	66.361	69.424	70.826	69.847	84.524	55.302	54.764	56.073	68.062	52.753	54.243	74.406	62.385	54.694	52.521	54.264	64.861	69.208	68.007	60.837	81.069	54.378	55.361	54.931	68.479	56.944	55.205	64.083	58.642	51.781	57.062	52.062	60.927	67.017	70.653	61.993	79.017	52.212	48.396	51.757	60.080	49.927	52.069	71.729	56.726	51.642	50.351	53.451	61.128	63.087	62.997	60.153	76.219	50.010	50.517	48.292	63.983	52.184	53.372	58.691	54.774	54.535	52.253	55.767	65.830	59.493	65.205	54.403	72.076	71.455	74.906	67.583	73.819	71.830	70.719	71.545	68.024	68.938	71.569	69.382	77.878	74.194	77.045	68.969	85.757	68.434	72.125	72.226	75.153	68.323	68.069	68.122	68.618	69.642	73.271	69.375	77.469	73.611	73.785	69.274	83.788	73.194	70.507	67.590	77.573	60.903	61.014	69.226	62.479	70.760	68.969	64.108	72.215	72.361	70.851	65.479	82.069	69.517	69.323	68.198	76.462	60.212	62.122	65.073	64.688	65.698	68.948	65.979	75.052	72.031	69.632	63.431	80.448	63.438	67.167	61.649	74.965	59.229	59.698	69.288	60.066	61.983	65.438	61.587	72.288	73.892	68.535	60.212	78.743	62.542	66.111	62.892	72.785	62.031	61.177	69.642	60.812	60.556	66.601	60.087	70.490	66.760	70.528	62.333	79.521
63.632	60.316	62.531	68.115	66.715	66.569	68.608	66.521	59.684	60.469	60.177	66.469	71.045	72.962	66.194	84.347	54.604	56.410	55.417	69.531	59.076	60.684	75.368	66.014	54.545	55.028	58.424	65.917	70.576	71.444	70.073	86.003	54.625	56.087	57.007	70.073	53.208	55.017	74.396	62.931	54.760	53.733	55.205	64.455	70.524	68.035	60.125	81.101	54.684	54.958	55.208	68.826	57.330	56.774	65.736	59.278	51.236	55.885	53.399	60.958	66.868	70.882	61.660	78.542	53.969	48.747	52.094	60.181	49.927	52.622	72.847	56.549	51.677	50.115	54.146	62.878	62.441	63.573	60.809	77.392	50.594	49.514	49.014	65.010	52.906	52.830	59.326	54.441	55.514	53.503	56.493	65.854	60.872	66.719	53.708	72.097	71.108	75.010	67.455	74.792	70.601	70.885	72.028	67.733	68.944	73.066	71.090	78.740	75.774	78.990	67.875	85.038	68.795	71.056	73.229	75.736	67.556	66.312	69.219	68.260	69.736	73.448	70.101	76.938	74.361	75.646	69.642	83.677	72.861	69.146	67.219	78.566	60.573	60.215	70.615	61.486	71.101	68.646	64.583	71.691	72.014	71.715	64.885	82.052	69.903	68.944	68.111	76.920	60.062	62.229	65.774	65.392	66.347	69.618	65.878	74.812	72.264	70.653	63.872	81.549	65.021	67.486	60.792	76.222	58.201	59.031	70.101	60.201	60.851	64.830	63.073	71.410	73.531	69.319	60.073	78.979	63.774	66.420	62.049	73.240	61.715	61.267	69.226	61.285	60.979	65.785	61.517	70.566	67.892	72.094	62.191	79.920
63.917	60.253	62.264	67.118	65.976	65.917	69.010	66.896	59.649	60.774	60.441	66.785	70.837	75.115	65.587	83.837	54.490	56.427	56.132	70.788	58.542	60.535	74.840	65.812	53.688	54.993	59.330	65.677	70.896	70.986	71.118	85.403	53.674	56.653	57.069	70.378	51.792	54.892	75.028	62.226	54.594	54.160	55.510	65.486	71.288	69.635	60.826	81.399	54.243	54.542	54.469	68.979	56.712	56.472	66.604	59.003	50.792	56.823	53.931	60.861	66.667	71.122	61.913	79.559	53.903	48.667	51.903	60.684	48.531	53.424	72.493	56.372	52.653	49.906	54.549	62.677	61.792	64.271	61.417	76.816	51.208	51.399	50.986	64.441	52.694	53.240	60.538	55.497	54.139	54.799	57.278	68.024	61.552	66.597	55.226	72.198	72.198	76.590	68.122	74.344	71.681	69.837	72.243	68.604	69.066	72.635	71	78.330	75.080	78.344	69.118	84.951	69.167	72.306	72.674	75.625	66.556	66.573	68.562	67.823	69.340	73.625	70.340	77.014	74.438	75.028	69.431	84.188	74.271	68.149	66.267	78.840	60.635	60.722	70.632	61.358	71.358	68.823	64.062	71.705	72.413	71.983	64.635	82.316	69.778	69.632	67.962	77.608	58.722	61.993	65.677	65.285	66.670	69.233	66.403	74.076	73.031	71.028	63.024	80.535	64.611	68.236	60.535	77.670	57.545	59.031	69.576	60.941	62.646	64.774	63.726	72.938	74.160	71.462	59.889	79.278	64.156	66.306	63.014	73.972	61.684	59.774	70.649	61.288	61.628	66.774	61.708	71.347	68.715	73.316	62.615	80.712
64.799	59.604	61.031	68.146	66.007	65.309	69.736	67.545	59.799	61.056	61.872	66.389	72.010	75.667	66.333	83.201	55.052	56.458	55.497	70.806	59.934	60.795	74.646	66.257	54.545	55.219	59.993	66.962	71.441	72.479	71.226	85.073	54.681	57.153	58.101	69.708	52.632	54.917	75.392	63.344	54.142	54.274	56.826	66.330	72.285	70.962	59.774	82.316	54.774	55.406	54.670	69.750	57.024	56.188	67.288	58.323	51.132	57.295	52.719	61.410	65.840	72.312	61.417	78.851	53.042	48.604	52.163	60.764	49.972	52.660	73.101	56.688	50.847	49.417	55.910	63.201	63.142	64.997	60.958	76.667	50.656	51.639	49.285	63.417	52.948	52.747	61.483	54.677	54.729	55.083	58.622	68.517	62.382	67.201	55.948	72.729	71.889	75.625	67.681	73.545	71.042	70.785	71.285	67.799	70.517	72.590	70.983	78.625	75.510	80.378	68.323	84.462	69.688	72.545	72.500	75.597	67.420	67.438	69.632	67.448	69.580	73.281	71.222	76.115	74.517	75.944	68.806	84.535	74.076	69.469	67.872	78.927	61.351	60.833	70.306	62.677	70.174	68.729	64.514	71.351	72.448	72.014	65.549	81.354	71.101	69.448	68.017	77.920	58.229	62.264	65.889	65.646	66.556	69.194	66.295	74.604	73.778	71.184	63.333	80.010	64.889	68.465	60.663	77.625	57.816	58.872	70.569	59.948	61.955	64.559	63.708	72.292	73.712	71.573	58.878	78.552	65.389	67.146	64.406	73.556	61.146	60.139	70.222	60.913	61.021	67.583	61.861	70.194	68.955	72.872	62.274	79.872
64.264	61.868	63.816	69.135	66.764	66.431	69.837	68.292	58.507	61.160	61.861	67.010	73.274	76.924	67.417	84.615	54.618	56.972	54.840	70.222	58.823	60.903	76.250	66.924	53.045	55.128	61.424	66.069	71.688	72.688	71.424	85.191	55	58.403	58.267	70.059	54.066	54.646	76.188	62.941	54.632	54.316	57.556	66.163	72.132	71.663	60.979	81.708	54.868	55.948	55.139	70.528	57.434	56.892	67.028	59.392	51.385	56.684	56.455	60.569	66.663	73.698	63.090	79.108	53.274	47.892	51.799	61.087	48.639	52.583	74.340	57.222	49.542	48.333	56.649	63.750	62.590	65.118	63.451	75.906	51.458	51.719	49.128	63.156	51.375	52.198	61.976	53.951	53.326	56.045	59.302	69.889	63.726	68.167	55.847	72.465	70.649	77.340	68.323	73.774	71.667	70.660	72.580	68.510	69.733	73.062	72.333	79.642	76.719	82.660	68.542	86.104	69.715	73.035	72.795	75.417	67.576	67.007	68.757	68.038	69.601	72.951	71.649	76.844	76.715	76.979	69.372	84.087	74.462	69.847	67.764	79.701	59.622	61.219	71.208	63.163	69.889	69.271	65.503	72.500	74.896	73.736	65.531	81.139	71.854	68.354	68.177	76.951	58.208	61.889	65.562	65.792	67.493	70.333	67.073	73.062	73.562	71.899	63.767	80.545	65.312	69.226	62.167	77.233	57.799	59.201	70.594	59.767	62.177	64.875	64.014	72.076	74.896	71.559	58.632	78.576	65.587	66.260	63.083	74.299	61.340	60.705	71.326	60.344	62.080	67.413	62.524	71.344	70.642	73.993	61.979	79.535
