Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105	Mean106	Mean107	Mean108	Mean109	Mean110	Mean111	Mean112	Mean113	Mean114	Mean115	Mean116	Mean117	Mean118	Mean119	Mean120	Mean121	Mean122	Mean123	Mean124	Mean125	Mean126	Mean127	Mean128	Mean129	Mean130	Mean131	Mean132	Mean133	Mean134	Mean135	Mean136	Mean137	Mean138	Mean139	Mean140	Mean141	Mean142	Mean143	Mean144	Mean145	Mean146	Mean147	Mean148	Mean149	Mean150	Mean151	Mean152	Mean153	Mean154	Mean155	Mean156	Mean157	Mean158	Mean159	Mean160	Mean161	Mean162	Mean163	Mean164	Mean165	Mean166	Mean167	Mean168	Mean169	Mean170	Mean171	Mean172	Mean173	Mean174	Mean175	Mean176	Mean177	Mean178	Mean179	Mean180	Mean181	Mean182	Mean183	Mean184	Mean185	Mean186	Mean187	Mean188	Mean189	Mean190	Mean191	Mean192
60.951	61.069	59.806	75.733	84.438	83.469	72.431	70.479	69.913	62.281	54.017	62.604	66.264	63.774	63.444	81.587	54.125	53.250	51.882	73.944	62.931	68.517	75.028	59.406	62.562	60.458	52.677	66.438	63.323	57.694	61.885	82.146	54.594	54.226	52.719	65.441	69.128	67.295	67.372	62.517	65.417	61.858	52.590	68.028	63.160	64.806	61.545	81.410	51.747	51.135	53.219	71.698	66.993	63.115	72.781	58.736	61.479	59.486	49.472	68.399	60.809	56.969	59.965	79.444	49.521	51.865	49.934	65.583	65.889	65.153	66.649	55.885	61.799	61.229	47.559	59.115	62.351	55.354	59.250	77.865	50.847	51.330	53.882	71.260	67.281	65.948	69.045	55.326	68.243	58.372	52.424	63.128	64.847	57.226	58.056	72.271	66.448	74.951	68.049	82.597	78.062	80.795	73.806	65.326	77.205	82.948	69.028	74.021	72.455	69.986	66.455	86.587	62.118	66.740	66.156	73.229	67.142	69.253	66.434	65.333	67.604	71.688	61.476	71.875	65.962	64.076	64.955	84.726	69.424	66.562	65.108	78.594	73.938	74.090	75.299	65.128	80.924	78.743	64.521	71.545	71.847	69.215	66.615	82.115	61.094	65.611	63.545	70.826	66.997	63.802	60.434	59.983	64.934	66.069	57.597	69.986	65.372	64.566	60.712	80.927	59.378	65.726	61.431	73.590	73.899	72.569	71.580	62.597	70.729	72.253	57.642	66.208	69.413	62.323	59.917	79.139	55.472	58.931	59.490	69.066	61.274	62.549	57.045	58.438	64.222	63.031	54.076	60.635	61.271	58.344	54.882	76.608
60.288	58.931	58.229	74.611	83.108	82.465	72.306	69.389	69.462	61.931	53.351	61.066	65.149	63.861	61.587	81.965	54.403	52.972	50.892	72.521	62.177	67.573	75.049	58.674	61.899	59.885	52.108	65.903	61.302	57.361	60.066	81.510	53.243	53.840	52.861	63.889	68.250	65.583	67.128	61.302	63.899	61.045	52.948	66.635	62.649	65.417	61	81.292	51.312	50.538	52.073	71.385	64.826	61.524	72.174	56.399	61.337	58.642	48.545	67.125	59.997	56.295	58.090	80.417	49.226	51.771	50.660	65.347	64.899	63.712	66.035	55.514	61.396	60.219	47.729	58.299	61.774	54.424	59.552	77.385	48.438	49.681	52.434	70.274	66.569	64.920	68.764	53.420	68.802	57.993	51.201	61.521	65.667	56.917	56.132	71.927	65.573	74.469	66.288	81.632	77.562	79.802	73.069	64.573	76.302	81.715	66.670	74.434	71.979	69.167	66.233	85.976	62.219	65.531	65.302	72.826	65.340	67.785	65.837	64.524	68.035	70.830	60.837	70.559	64.896	64.264	63.312	83.576	67.778	64.688	63.483	76.948	73.344	72.080	73.608	63.177	79.972	77.514	63.382	70.038	71.066	70.420	64.892	80.809	60.986	64.830	62.274	70.326	65.649	62.826	59.226	59.924	64.024	65.583	57.406	68.708	64.865	62.559	59.389	79.844	59.549	64.149	60.188	72.358	72.076	72.337	70.733	62.503	69.170	71.118	56.628	65.847	67.688	63.017	59.215	79.024	55.128	58.660	58.872	68.622	60.434	62.059	56.924	56.924	63.490	60.917	53.101	59.712	61.292	57.840	55.080	76.615
59.882	58.948	58.997	75.295	85.312	83.104	71.622	69.087	69.500	61.354	54.604	61.194	65.271	65.448	62.431	82.736	54.139	53.139	51.042	72.514	60.806	66.569	74.726	59.132	62.247	59.938	52.479	65.750	61.160	57.243	60.719	82.163	54.257	54.653	53.389	63.156	68.809	65.049	66.316	61.361	64.344	60.403	53.604	66.622	62.149	66.448	61.375	81.285	51.622	50.111	51.812	72.458	65.448	60.691	71.712	56.410	59.569	57.833	48.358	67.389	59.247	56.177	58.872	80.222	49.146	51.115	50.201	64.618	64.406	63.896	65.622	55.424	60.729	59.556	47.747	57.688	61.531	56.125	58.128	77.538	48.812	50.260	52.799	70.906	66.410	64.958	69.080	53.938	68.569	57.837	52.302	61.701	64.448	56.069	56.872	72.931	65.889	74.312	67.385	81.715	76.660	79.420	72.903	65.778	77.556	82.010	67.292	73.358	70.986	70.729	65.858	87.125	63.198	65.104	65.847	72.354	64.441	67.979	63.729	63.993	67.427	71.111	62.292	69.962	65.340	64	62.938	84.497	66.847	65.878	63.049	77.337	73.049	73.007	73.924	62.184	80.222	77.340	63.240	69.979	70.924	70.840	65.604	80.670	60.622	64.399	63.771	71.458	65.302	62.340	59.503	59.448	62.663	65.441	57.792	67.938	64.691	64.028	58.941	79.969	59.535	64.278	60.128	71.795	71.413	71.122	69.618	62.038	70.128	69.646	57.177	64.562	68.472	63.493	58.865	78.903	55.122	58.927	58.851	69.549	61.451	61.462	57.653	57.767	62.059	61.469	54.097	59.743	60.510	58.979	54.615	77.153
59.431	58.135	58.198	73.500	83.927	82.809	70.767	68.604	68.226	60.483	52.941	60.108	62.896	65.319	60.646	82.990	53.378	51.229	50.028	72.340	60.240	65.448	73.413	56.899	61.240	58.611	50.295	63.799	60.160	55.934	59.139	81.778	54.302	53.632	52.396	61.854	67.698	63.872	65.594	60.097	61.917	58.924	53.073	65.087	61.583	66.139	59.757	81.899	51.816	49.917	50.740	70.448	65.375	60.420	71.181	56.597	58.694	57.486	48.111	65.243	59.108	56.372	57.417	79.219	49.510	50.052	50.024	62.410	64.038	63.177	65.243	53.823	59.365	57.965	47.618	57.705	61.160	55.319	56.743	76.646	48.049	48.635	51.576	69.628	65.319	64.243	67.944	52.413	68.448	57.233	51.337	59.167	62.035	54.431	55.490	71.399	66.278	73.156	66.087	79.392	76.257	79.198	71.128	64.396	75.142	81.434	66.771	72.896	71.240	69.958	64.858	86.656	62.823	65.608	63.378	71.413	64.212	65.903	63.795	63.090	67.365	70.545	61.566	69.597	64.892	64.226	60.816	83.177	67.097	64.885	63.167	75.868	71.469	71.455	73.264	61.667	79.562	75.535	63.490	68.823	70.035	70.076	64.514	81.566	59.649	63.413	61.302	70.205	63.323	61.441	58.812	59.347	62.979	64.229	57.250	66.083	64.382	62.562	57.556	80.521	58.708	63.736	60.153	71.497	69.576	70.170	68.503	61.146	68.500	70.240	55.611	65.243	67.819	62.806	57.094	78.653	54.559	57.438	56.674	67.549	59.149	60.278	56.698	55.156	62.406	59.576	52.469	58.875	59.455	58.295	54.319	76.500
57.552	57.056	56.688	73.156	82.799	82.451	69.694	66.847	67.226	58.691	52.962	58.785	62.618	64.101	58.681	82.226	52.878	50.295	48.962	70.458	58.726	63.476	70.688	56.837	60.094	55.667	49.931	61.524	59.236	54.274	56.868	81.753	53.438	53.174	51.767	61.271	67.021	62.396	64.247	59.142	61.413	58.681	52.795	64.458	60.649	66.038	59.403	80.247	50.153	50.087	51.260	69.243	63.483	58.368	70.142	55.153	56.476	56.069	46.205	63.566	57.139	55.316	54.861	79.441	48.448	48.889	48.274	61.903	60.951	60.094	62.576	52.684	58.781	56.792	47.052	55.257	59.597	54.858	55.406	75.910	47.368	47.479	49.510	67.840	63.990	61.497	65.938	50.753	65.361	56.490	49.868	59.264	61.830	52.844	54.476	71.458	63.885	71.931	64.910	79.472	75.604	78.181	69.976	62.917	75.403	80.271	65.038	71.514	70.455	68.917	62.844	85.361	62.038	63.552	63.733	70.438	62.240	64.486	62.149	61.594	66.118	67.872	60.372	67.681	62.385	62.969	60.819	83.681	66.226	64.042	61.455	74.809	70.198	71.062	71.910	61.556	78.278	76.326	62.351	67.434	68.538	70.573	63.705	80.830	59.917	63.660	59.542	69.910	62.997	59.698	58.698	57.951	62.882	62.899	56.090	64.778	62.146	60.840	56.507	78.236	57.094	62.847	58.583	70.844	69.812	68.771	66.337	60.573	67.684	68.170	55.934	63.396	66.028	62.233	55.323	77.458	53.372	56.764	57.472	67.646	58.701	59.628	56.219	54.205	60.142	60.660	52.719	58.326	59.233	57.899	52.858	75.983
57.274	57.521	57.115	72.917	83.531	80.934	70.010	66.538	66.215	58.799	54.420	58.767	61.170	66.503	61.531	82.247	53.424	49.715	49.003	70.639	58.552	63.010	70.955	56.556	59.503	56.066	49.188	60.573	58.108	54.795	56.667	81.528	54.010	53.924	52.913	61.462	65.347	61.604	64.667	59.181	60.306	58.413	53.948	64.705	60.250	67.052	59.017	80.660	49.469	50.153	49.771	69.174	62.243	57.306	69.003	54.243	57.601	55.875	47.646	63.861	58.521	55.920	55.222	80.826	49.510	50.010	48.694	62.028	62.420	60.500	62.729	52.681	59.135	57.014	47.649	55.309	59.691	56.062	56.132	76.215	48.410	48.073	48.479	68.455	64.257	62.389	67.375	50.750	66.302	56.108	50.858	59.073	61.622	53.753	54.924	71.580	65.184	72.441	67.222	78.955	76.448	78.253	70.670	63.719	74.979	79.868	65.965	72.778	70.181	70.042	63.653	84.719	62.660	64.688	63.483	71.392	62.153	64.569	62.719	62.278	65.583	68.059	60.781	67.802	63.552	62.729	60.420	83.705	65.698	65.024	63.222	74.997	70.160	70.646	71.781	60.073	78.378	74.809	62.281	67.573	69.205	72.125	63.128	80.462	59.628	63.806	60.438	70.767	63.274	60.122	59.694	57.375	61.101	62.875	57.181	65.444	63.236	63.101	55.340	78.319	57.146	62.726	58.733	70.479	68.785	68.892	68.618	59.649	67.736	67.785	55.802	64.764	67.167	63.924	56.361	79.045	55.476	56.396	57.205	67.924	58.497	58.844	56.243	54.472	60.434	59.684	54.153	56.861	59.306	59.045	52.267	76.104
57.906	57.278	56.028	71.993	82.861	81.885	69.722	65.281	65.833	58.580	54.955	58.101	61.594	67.149	60.142	81.212	54.083	50.788	49.198	69.385	57.997	63.774	70.510	56.500	58.403	55.587	49.236	59.406	57.556	54.792	58.163	81.917	54.219	54.455	53.938	60.663	65.260	61.882	64.441	58.472	60.990	57.264	55.010	64.031	60.462	67.583	59.118	81.181	50.590	48.556	50.330	68.958	60.882	57.708	69.108	53.125	56.181	54.483	46.875	61.924	57.118	55.368	53.938	80.264	49.285	49.920	48.934	61.302	61.274	60.694	63.132	53.399	57.257	56.174	46.587	54.278	58.604	55.719	54.691	76.826	47.326	47.347	49.413	68.819	64.042	62.983	66.681	50.233	66.285	56.184	50.778	57.670	60.434	54.021	53.069	70.955	65.365	72.632	65.583	78.312	75.726	77.535	68.740	64.351	75.076	79.733	66.038	73.486	69.892	70.545	62.826	84.653	63.021	65.229	62.340	70.441	61.642	63.615	62.566	62.142	65.719	68.920	61.222	66.722	63.889	65	59.017	83.590	66.920	63.903	61.872	75.142	70.330	69.830	70.833	60.601	78.181	74.726	62.354	68.031	69.337	72.188	62.698	79.840	60.333	63.153	60.125	70.264	61.434	59.674	59.590	57.760	61.420	62.149	56.639	63.913	62.264	62.236	54.962	78.358	58.299	63.601	57.806	70.104	67.566	67.958	67.378	59.892	67.483	67.910	55.767	64.771	65.802	64.101	55.049	78.677	55.278	56.583	57.358	68.479	58.483	57.899	56.726	54.292	61.688	58.774	54.219	58.660	58.951	58.212	52.014	76.365
56.403	57.170	56.514	71.608	82.809	82.549	68.694	66.278	65.382	58.438	54.753	58.101	61.260	67.625	60.347	82.399	53.944	50.264	49.052	69.139	57.056	61.528	69.427	55.885	58.323	54.632	48.802	59.420	56.826	53.882	57.462	81.497	54.385	55.451	52.882	60.198	65.160	60.903	63.483	57.385	59.597	57.236	55.399	62.722	60.566	68.038	58.403	82.441	50.135	50.812	50.340	68.017	60.781	56.271	68.368	53.413	56.132	54.656	47.080	62.844	56.111	55.514	53.483	81.312	50.094	49.823	49.441	60.708	61.017	60.524	63.264	52.229	58.240	55.264	47.337	54.365	57.378	56.309	54.014	75.486	47.635	46.712	47.927	68.465	63.469	60.861	65.427	50.882	66.340	55.951	49.660	57.840	60.750	53.830	53.215	70.896	64.990	72.444	65.747	77.924	75.111	76.962	69.247	63.823	75.729	78.635	66.340	73.208	69.667	70.344	62.559	84.184	62.792	64.938	63.580	70.774	62.406	64.087	62.469	60.674	65.181	68.538	61.840	66.885	64.715	63.257	58.972	83.247	65.434	63.983	62.802	73.889	69	69.014	69.896	59.809	77.455	74.899	61.691	67.573	69.639	72.774	62.226	79.910	60.194	63.365	60.233	70.688	60.486	59.441	60.017	57.878	61.257	62.854	56.740	63.003	64.080	61.760	55.306	77.552	58.177	63.038	59.035	69.694	67.910	68.410	66.903	60.319	67.024	67.115	55.490	64.104	67.354	65.062	54.750	77.594	56.378	57.212	56.753	69.080	57.715	58.003	56.396	54.378	60.521	58.955	54.865	58.101	59.392	58.795	52.142	75.458
56.038	56.333	57.139	70.951	83.142	81.003	67.691	64.951	64.649	58.181	55.635	57.538	61.205	68.024	61.111	82.549	54.403	49.698	48.403	67.931	56.472	61.028	69.729	56.712	56.799	54.872	50.017	58.771	57.101	54.705	56.715	81.955	53.962	55.444	53.840	59.333	64.476	60.712	62.632	58.111	59.469	56.569	56.201	63.424	60.132	67.760	59.080	82.080	50.483	48.441	49.556	67.448	59.663	55.385	67.233	54.465	55.608	53.500	47.899	60.694	56.719	56.483	53.278	81.358	49.833	49.618	49.337	59.549	60.566	58.288	61.896	52.531	56.125	54.316	47.747	53.663	57.042	56.778	54.344	75.368	48.014	46.628	47.434	67.500	63.177	60.861	65.549	49.611	64.465	56.528	48.785	56.816	59.774	53.389	53.122	71.455	65.101	70.802	66.590	77.545	74.326	76.455	68.507	62.639	74.785	78.236	65.965	74.281	69.493	70.736	63.618	84.441	63.906	64.760	63.104	70.243	60.747	62.944	61.809	60.469	65.288	68.413	62.385	66.878	63.701	63.812	57.812	82.705	64.757	63.667	61.882	73.222	68.997	68.326	69.861	59.997	77.559	73.906	62.049	66.809	70.139	72.566	63.219	79.767	59.181	62.826	59.229	70.885	59.878	58.122	59.837	57.271	61.347	63.347	57.573	62.993	62.778	61.674	53.698	76.833	57.316	61.965	58.191	68.865	67.799	66.997	66.035	59.069	66.736	67.083	55.115	64.667	66.045	64.146	54.632	76.451	56.517	57.816	57.066	68.854	57.375	57.177	56.806	54.597	59.219	59.528	54.514	58.674	58.927	60.399	51.646	75.785
57.736	57.931	58.080	71.587	84.448	82.347	68.312	66.184	66.753	58.014	58.087	57.910	62.635	70.681	62.389	83.101	56.819	50.253	49.403	68.608	58.122	61.007	70.660	58.142	58.389	54.990	50.924	58.059	56.354	54.903	57.049	83.306	57.455	56.583	54.444	59.858	64.375	60.969	64.035	58.524	59.667	57.396	56.153	64.722	60.837	70.014	59.524	82.226	51.465	49.719	50.712	68.146	59.764	56.441	66.743	54.656	55.396	53.743	48.375	61.326	56.882	56.969	54.049	81.358	51.253	50.844	50.847	60.677	60.788	59.361	61.781	54.215	57.938	55.517	49.243	53.910	57.812	58.330	54.510	76.760	49.288	48.215	48.736	68.066	63.354	60	64.788	51.431	66.128	56.042	50.743	56.795	59.444	53.694	53.222	71.458	66.590	72.188	67.674	77.885	75.840	77.590	69.236	64.674	75.222	79.358	67.340	74.476	70.104	74.024	63.576	85.406	65.365	65.451	64.024	71.417	61.524	64.142	62.774	61.757	67.882	68.701	63.667	66.753	65.337	65.569	59.615	83.608	65.674	65.330	62.878	74.531	70.094	69.878	70.493	60.934	77.819	75	64.392	67.080	70.177	74.503	62.427	80.007	60.781	64.812	60.899	71.486	61.458	59.267	61.323	58.281	63.128	64.111	59.097	63.094	64.545	63.646	53.594	78.097	59.361	63.441	59.642	68.785	68.351	68.135	67.344	59.924	67.715	66.174	58.181	65.840	66.507	65.771	54.337	77.198	58.278	59.003	58.118	69.601	57.698	57.604	58.118	53.715	60.882	60.865	55.931	59.424	60.056	62.406	52.500	76.469
56.948	57.580	58.833	70.226	84.201	83.198	68.594	65.931	65.608	59.125	57.764	58.493	62.576	70.899	61.969	83.729	57.931	50.611	50.042	68.604	57.455	61.531	70.253	58.698	57.573	54.622	51.059	58.208	56.948	54.872	57.142	83.153	56.521	57.267	56.229	59.712	64.573	62.260	64.170	59.556	58.649	56.941	58.872	63.844	59.927	70.156	59.465	82.958	52.052	50.663	50.774	67.892	60.736	55.969	67.594	55.431	56.135	54.010	49.201	60.705	57.017	56.976	54.132	82.285	53.122	51.229	51.688	60.653	59.674	58.802	62.750	54.010	56.576	53.990	49.688	52.927	58.205	58.375	55.056	77.073	48.944	47.483	48.403	68.021	62.517	60.757	64.865	50.701	65.427	56.767	50.743	57.111	59.264	53.705	53.635	71.076	66.438	71.194	68.469	78.306	74.382	77.639	68.760	64.382	75.049	78.865	67.649	76.809	71.056	73.167	62.774	85.385	65.840	66.260	65.125	72.101	61.007	63.479	63.271	62.253	66.125	70.031	63.931	66.715	65.583	65.920	57.594	84.302	66.465	65.128	63.524	74.924	69.292	69.524	70.868	60.767	77.087	75.674	64.976	67.733	70.017	74.722	62.924	80.764	61.604	64.872	60.816	71.892	60.972	59.615	60.719	58.153	62.344	64.066	60.170	62.896	64.691	63.896	53.962	78.125	59.924	62.868	60.167	68.976	67.059	67.712	66.434	59.941	66.823	65.507	59.931	65.788	65.986	66.542	54.451	77.385	58.951	59.413	58.167	70.417	57.948	58.177	57.462	54.719	61.069	60.431	56.701	60.111	60.319	62.323	53.028	76.167
57.576	58.812	58.236	70.344	84.208	82.299	68.753	64.840	65.274	57.892	59.128	58.483	61.476	72.406	61.389	84.375	57.688	51.774	48.906	67.101	57.260	61.142	68.625	58.750	57.302	53.833	50.236	57.344	56.483	55.767	58.163	83.288	57.219	58.219	55.868	60.003	64.257	59.670	63.253	59.608	57.601	55.969	58.993	63.573	61.295	71.205	60.493	82.965	51.712	50.667	51.576	67.233	58.177	55.170	67.191	55.413	54.747	53.153	49.979	60.368	56.715	57.906	54.212	82.330	53.729	51.219	51.378	59.368	59.983	58.729	62.372	55.312	57.382	54.361	50.174	54.021	57.003	59.333	53.462	76.299	48.792	48.038	49.247	67.500	63.115	60.858	65.066	50.656	65.625	56.323	50.274	55.976	58.903	53.958	53.705	71.139	67.590	71.132	67.417	78.260	75.111	76.375	67.976	64.469	75.448	78.458	69.337	76.288	70.771	73.708	63.938	84.583	65.760	66.694	64.774	72.219	62.097	62.410	62.528	61.986	66.823	69.934	64.861	66.910	65.875	65.809	57.767	83.785	66.288	65.316	64.927	73.358	69.326	68.010	70.010	61.528	76.420	74.420	63.753	67.378	70.462	75.073	62.576	80.625	62.458	63.854	61.556	71.542	60.382	59.267	61.851	57.566	63.382	64.851	60.285	63.253	64.455	63.955	53.944	78.319	60.264	63.243	60.052	68.226	66.976	67.372	66.236	60.458	67.267	66.229	59.646	66.476	66.861	67.615	54.778	77.118	60.299	61.295	57.271	70.188	57.806	57.667	57.823	55.580	60.493	61.889	57.083	61.215	60.830	62.747	53.924	77.177
56.628	57.469	58.701	71.285	83.552	81.809	68.358	65.924	64.601	58.306	58.910	58.403	62.948	73.028	62.135	84.233	58.628	50.573	49.729	67.062	56.556	59.472	68.118	59.365	56.774	53.670	51.069	57.580	54.344	54.635	56.944	83.615	57.632	59.316	56.382	58.920	63.306	59.993	63.184	59.615	58.719	55.896	60.795	64.351	61.153	71.417	59.920	83.486	52.851	51.330	52.045	66.306	59.003	55.014	66.542	53.990	55.271	52.017	50.160	61	54.722	57.101	53.635	81.868	53.476	51.031	51.236	58.878	59.181	57.878	61.497	54.837	56.767	54.222	51.076	53.431	56.788	59.847	53.979	76.965	49.253	47.542	48.635	67.396	62.146	60.028	65.438	50.896	64.497	56.212	50.962	55.184	59.125	54.201	53.757	70.615	67.410	71.736	68.292	76.785	75.007	76.354	69.628	64.438	74.160	78.076	68.792	78.222	71.524	74.608	63.028	84.698	66.816	67.319	65.642	71.861	61.372	62.858	63.524	61.253	67.910	69.660	65.438	66.458	65.323	65.188	58.469	83.684	65.767	65.684	64.757	73.701	68.042	67.965	69.507	61.694	76.674	73.823	64.576	68.434	70.944	75.069	62.545	80.503	61.781	65.292	60.066	70.896	60.049	58.365	61.719	58.938	63.333	64.774	59.913	62.712	65.122	62.833	53.858	78.274	61.455	63.830	60.062	68.087	66.122	66.514	66.035	59.444	66.354	66.094	60.601	65.795	66.535	66.833	53.799	78.229	60.809	60.795	57.323	71.181	56.885	57.354	58.847	54.701	59.757	61.938	58.097	61.559	61.573	63.663	53.125	76.927
57.219	58.007	59.458	70.017	82.351	81.691	67.115	66.944	64.292	57.698	61.021	59.413	62.472	73.434	63.233	83.983	59.993	51.368	50.361	67.503	57.604	60.976	67.878	59.951	56.326	53.858	51.247	57.031	54.781	55.823	57.125	83.122	58.625	60.024	57.271	59.799	63.333	59.135	64.083	60.917	57.618	56.226	60.167	64.660	60.726	71.587	60.965	83.615	52.535	52.365	52.774	66.851	59.326	54.670	65.920	55.931	55.378	52.795	51.146	59.149	55.861	57.208	54.108	82.281	53.826	51.986	52.396	59.392	59.500	58.510	61.521	55.375	55.927	53.618	51.434	53.840	56.865	60.833	53.903	77.031	48.878	47.844	49.212	67.153	62.559	60.420	63.684	50.806	64.670	56.490	50.736	55.580	58.958	53.649	52.729	71.146	68.531	72.281	69.066	76.309	74.601	76.521	69.545	64.601	74.882	78.069	69.663	78.566	71.361	72.660	63.080	85.250	66.635	66.587	64.802	71.625	62.465	61.139	64.552	62.250	68.531	70.309	67.229	66.736	66.955	65.708	60.319	84.052	66.198	64.875	64.382	73.979	66.861	67.750	69.035	61.750	76.677	74.309	65.024	68.774	70.382	74.913	63.056	80.580	63.003	66.517	61.667	70.788	60.007	58.188	61.931	59.031	62.885	65.444	60.573	62.344	64.681	63.990	54.267	78.653	63.024	64.469	60.382	67.566	66.715	65.965	64.285	60.590	67.413	67.448	60.809	66.760	67.038	68.757	55.031	77.201	61.319	62.552	58.750	71.052	57.007	57.417	59.226	54.156	60.750	63.934	58.715	63.038	62.406	64.396	53.552	77.354
57.497	58.066	60.583	68.861	82.622	80.958	68.021	65.003	64.056	57.087	61.170	58.840	62.562	74.660	62.569	83.615	60.899	50.625	50.542	66.882	57.007	59.500	67.705	59.816	55.299	53.740	51.854	56.760	54.108	56.361	57.389	84.156	59.236	60.628	58.458	59.719	63.483	59.385	63.455	60.167	57.014	55.424	61.392	65.257	60.597	71.743	60.288	84.306	52.361	52.274	52.201	64.847	57.281	54.031	65	55.622	54.292	53.708	50.160	58.750	55.733	57.045	54.184	82.073	54.583	52.365	52.493	58.510	58.337	58.080	62.705	56.233	56.184	54.076	52.719	53.972	56.260	60.368	52.681	75.944	49.035	47.747	48.569	66.983	61.865	59.729	63.542	52.135	63.590	55.681	51.778	55.944	58.042	53.771	52.410	71.424	67.646	72.170	68.858	76.062	73.740	76.840	69.215	65.101	73.826	78.469	70.194	79.976	71.955	74.073	62.594	84.802	67.427	67.663	66.219	71.549	61.983	62.587	63.517	62.191	67.715	69.931	66.955	67.045	67.111	66.361	59.896	83.288	66.500	65.719	64.872	72.448	67.056	66.090	68.726	61.701	76.062	74.191	64.823	68.903	70.767	75.833	64.476	79.993	64.156	65.642	62.101	70.247	58.736	57.844	62.038	58.476	63.260	64.920	61.858	62.250	64.594	63.990	53.302	78.424	62.816	64.392	60.594	67.316	66.132	65.931	64.233	59.410	67.615	67.462	61.667	66.358	66.208	68.701	53.646	76.622	61.375	62.941	59.406	70.562	56.951	57.035	60.750	54.382	59.927	63.705	59.271	62.406	61.573	65.517	53.799	77.253
56.976	57.635	61.118	69.649	82.781	81.208	67.663	65.747	63.802	58.118	62.233	59.938	62.076	75.670	64.257	83.969	62.073	51.757	50.663	66.201	57.073	59.681	67.441	60.424	55.201	53.469	52.396	54.292	54.826	55.934	56.819	83.594	60.125	61.507	58.309	58.559	63.493	59.406	62.861	61.514	56.372	54.646	63.184	65.799	60.868	72.465	60.170	83.434	53.819	53.059	51.885	64.899	56.938	53.219	65.392	56.646	53.569	52.618	52.038	59.174	56.361	57.722	54.444	82.024	56.330	53.278	53.288	58.653	57.743	56.389	62.531	56.497	56.302	53.611	53.628	55.038	55.722	60.712	53.017	75.924	50.215	48.285	48.549	65.615	61.115	59.955	63.108	51.944	62.941	55.365	51.715	55.319	57.479	54.344	52.240	70.941	67.573	72.799	69.372	76.441	73.604	75.639	68.809	65.635	74.833	78.059	70.806	80.174	72.021	74.646	63.788	84.781	68.153	68.194	66.573	72.462	61.885	62.542	64.028	63.132	67.212	70.951	66.976	67.691	66.917	66.917	60.455	82.330	66.562	66.767	65.479	73.455	67.747	68.705	69.066	62.458	76.167	73.271	66.028	70.170	70.628	75.181	63.885	79.267	63.736	65.944	62.771	70.340	60.694	58.024	62.885	59.722	63.927	65.667	61.552	61.497	64.736	63.642	54.292	77.993	64.205	64.830	61.583	66.542	65.295	65.656	63.878	60.250	67.274	66.733	62.854	66.653	66.059	68.885	54.479	76.920	63.642	63.924	59.795	70.986	57.056	56.670	60.285	55.247	59.726	63.809	61.090	63.493	62.597	66.941	53.885	77.976
57.597	58.889	59.844	69.222	83.208	81.389	67.799	65.365	63.337	57.104	62.236	59.944	62.410	74.767	63.906	83.865	61.042	51.747	51.323	67.396	57.302	58.861	66.024	61.483	54.521	53.201	52.576	54.302	55.090	55.372	56.267	83.896	60.573	61.628	59.128	56.931	62.983	58.344	62.198	60.722	56.455	54.750	63.503	65.160	59.635	72.208	59.962	82.635	53.944	52.969	52.896	64.646	57.354	53.750	66.208	56.653	53.292	52.566	51.434	58.101	54.392	57.486	54.309	82.295	56.333	52.927	53.837	58.358	57.542	57.587	60.566	56.778	55.965	53.642	53.823	54.691	56.323	61.347	53.337	77.010	50.160	48.347	48.750	65.576	61.927	59.653	63.601	52.104	63.781	55.590	52.691	55.587	57.670	55.097	52.431	71.615	68.267	73.170	70.427	75.694	74.479	75.420	67.368	66.392	73.757	77.215	71.948	82.274	71.899	73.924	63.253	84.524	69.139	68.309	66.059	71.774	61.962	61.559	64.670	63.896	68.028	71.427	67.087	66.573	67.181	67.538	59.705	83.639	67.924	66.545	64.861	72.351	67.062	66.389	69.146	62.295	75.580	73.427	65.851	69.753	70.583	75.378	64.035	79.847	64.590	65.438	62.622	69.757	59.733	57.951	61.889	58.719	63.545	66.691	62.889	62.385	65.260	63.899	53.587	77.722	63.347	64.299	61.486	66.240	64.545	65.910	64.087	60.167	66.132	67.271	64.229	66.441	66.003	69.347	53.806	76.212	63.944	64.750	59.205	72.427	57.510	57.535	60.337	54.899	59.542	65.920	61.872	63.958	62.309	68.281	54.368	76.934
